NORMAL,1,0.17255389543365768,3410.0
NORMAL,1,0.17252371047143147,3369.0
NORMAL,1,0.17252444496989905,3360.0
NORMAL,1,0.17250797880086627,3376.0
NORMAL,1,0.1724810648627817,3355.0
NORMAL,1,0.17249387567044436,3360.0
NORMAL,1,0.17256740067646772,3352.0
NORMAL,1,0.17252403008587827,3345.0
NORMAL,1,0.17250442158923743,3354.0
NORMAL,1,0.1725037867624857,3351.0
NORMAL,1,0.17250230638649502,3371.0
NORMAL,1,0.17251682993162262,3351.0
NORMAL,1,0.17250253007816121,3351.0
NORMAL,1,0.17253104174513237,3342.0
NORMAL,1,0.17255805403404892,3351.0
NORMAL,1,0.17250610594485424,3345.0
NORMAL,1,0.17249209526599815,3340.0
NORMAL,1,0.17252791763392283,3338.0
NORMAL,1,0.17250001325047215,3336.0
NORMAL,1,0.1725770232073853,3347.0
NORMAL,1,0.17260545852610823,3366.0
NORMAL,1,0.1725076029154846,3348.0
NORMAL,1,0.17251735601753065,3368.0
NORMAL,1,0.1725440274141183,3378.0
NORMAL,1,0.17255341466163737,3358.0
NORMAL,1,0.17251091287759582,3366.0
NORMAL,1,0.17259849725836363,3351.0
NORMAL,1,0.17254373533603856,3347.0
NORMAL,1,0.17251664422785948,3355.0
NORMAL,1,0.1725028496661572,3347.0
NORMAL,1,0.17251072312923166,3348.0
NORMAL,1,0.17261797454808878,3345.0
NORMAL,1,0.1725326801260255,3348.0
NORMAL,1,0.1724688265286407,3347.0
NORMAL,1,0.17251232066116948,3346.0
NORMAL,1,0.17250683445043202,3354.0
NORMAL,1,0.17257506439256304,3359.0
NORMAL,1,0.1724725614428676,3348.0
NORMAL,1,0.1725366452182909,3345.0
NORMAL,1,0.17250044178239068,4680.0
NORMAL,1,0.1725085011331739,3336.0
NORMAL,1,0.17256325368637795,3350.0
NORMAL,1,0.17250866573393744,3416.0
NORMAL,1,0.1725301855552169,3345.0
NORMAL,1,0.17254699825635575,3338.0
NORMAL,1,0.1724981901114766,3338.0
NORMAL,1,0.17256516273766412,3382.0
NORMAL,1,0.17251666448904027,3355.0
NORMAL,1,0.17275279460491152,3344.0
NORMAL,1,0.17248939345718572,3377.0
NORMAL,1,0.17253025815494352,3381.78
NORMAL,2,0.17254946703501864,1986.0
NORMAL,2,0.1725853990822207,1963.0
NORMAL,2,0.17262887998046392,2016.0
NORMAL,2,0.17253595718470913,1981.0
NORMAL,2,0.17255423850645724,1974.0
NORMAL,2,0.1725557147712854,1980.0
NORMAL,2,0.1726029396789809,1960.0
NORMAL,2,0.17256805095689273,1966.0
NORMAL,2,0.17255479794547454,2022.0
NORMAL,2,0.1725473842572525,1970.0
NORMAL,2,0.17256024179030005,1962.0
NORMAL,2,0.1725651378670733,2035.0
NORMAL,2,0.17263211105724513,1977.0
NORMAL,2,0.1726249434826505,1987.0
NORMAL,2,0.1726337733089214,2137.0
NORMAL,2,0.17257085296884064,2068.0
NORMAL,2,0.17278099895501117,2271.0
NORMAL,2,0.17261524248768795,2019.0
NORMAL,2,0.17257246239423166,1940.0
NORMAL,2,0.17268800210659638,2006.0
NORMAL,2,0.17254697564770646,2031.0
NORMAL,2,0.17254549600955899,1978.0
NORMAL,2,0.17254902835826014,1989.0
NORMAL,2,0.17257900980307242,2042.0
NORMAL,2,0.17260816876191734,1981.0
NORMAL,2,0.17257131194421724,1983.0
NORMAL,2,0.17260787506266909,1985.0
NORMAL,2,0.17251933473032274,1977.0
NORMAL,2,0.17253703168243978,1980.0
NORMAL,2,0.17255708571168807,2021.0
NORMAL,2,0.1725573492641753,1991.0
NORMAL,2,0.17257322919112444,2598.0
NORMAL,2,0.1726147007076825,2010.0
NORMAL,2,0.17253110827172177,1989.0
NORMAL,2,0.17262107145568253,2001.0
NORMAL,2,0.17263377057741855,2017.0
NORMAL,2,0.17270451256552252,1995.0
NORMAL,2,0.17264625958360538,1990.0
NORMAL,2,0.172567852498938,2013.0
NORMAL,2,0.17258726845152345,1988.0
NORMAL,2,0.17258896065671803,2002.0
NORMAL,2,0.17269372284676096,2011.0
NORMAL,2,0.1725640474913668,1976.0
NORMAL,2,0.1725608194510861,1977.0
NORMAL,2,0.17259644056554965,2015.0
NORMAL,2,0.17264064035839868,1998.0
NORMAL,2,0.17264617932993173,2005.0
NORMAL,2,0.17275480268009355,2060.0
NORMAL,2,0.17252660694579336,2025.0
NORMAL,2,0.17256881179710734,1999.0
NORMAL,2,0.17259452136438724,2016.9399999999998
NORMAL,3,0.17258501923214498,1436.0
NORMAL,3,0.17258341868224425,1411.0
NORMAL,3,0.17261230401597394,1461.0
NORMAL,3,0.17254597877478636,1415.0
NORMAL,3,0.17262930940232113,1412.0
NORMAL,3,0.17260272589958475,1409.0
NORMAL,3,0.1725222902022214,1410.0
NORMAL,3,0.17253321258205845,1405.0
NORMAL,3,0.17272177494751975,1418.0
NORMAL,3,0.17250399308771047,1406.0
NORMAL,3,0.17255682194919478,1458.0
NORMAL,3,0.17260544101722433,1410.0
NORMAL,3,0.17258085154044348,1423.0
NORMAL,3,0.17263809335608526,1402.0
NORMAL,3,0.17256308556317174,1420.0
NORMAL,3,0.17255250166955233,1416.0
NORMAL,3,0.1725629880554304,1461.0
NORMAL,3,0.17258611236583773,1401.0
NORMAL,3,0.17260485119596133,1418.0
NORMAL,3,0.1725499445162124,1396.0
NORMAL,3,0.1726081190285923,1394.0
NORMAL,3,0.17258438038172796,1404.0
NORMAL,3,0.17265591029295724,1417.0
NORMAL,3,0.17259608502657145,1457.0
NORMAL,3,0.172641058615021,1409.0
